,dest_node,source_node,weight,source_class,dest_class,edge_class
774,377,15,0.1,s,h,s-h
775,447,15,0.1,s,h,s-h
776,540,60,0.1,s,h,s-h
777,550,60,0.1,s,h,s-h
778,463,60,0.1,s,h,s-h
779,414,60,0.1,s,h,s-h
780,522,60,0.1,s,h,s-h
781,460,60,0.1,s,h,s-h
782,368,60,0.1,s,h,s-h
783,369,60,0.1,s,h,s-h
784,450,60,0.1,s,h,s-h
785,376,60,0.1,s,h,s-h
786,427,60,0.1,s,h,s-h
787,400,60,0.1,s,h,s-h
788,480,60,0.1,s,h,s-h
789,393,60,0.1,s,h,s-h
790,551,60,0.1,s,h,s-h
791,546,60,0.1,s,h,s-h
792,533,60,0.1,s,h,s-h
793,552,60,0.1,s,h,s-h
794,553,60,0.1,s,h,s-h
795,554,60,0.1,s,h,s-h
796,555,60,0.1,s,h,s-h
797,489,60,0.1,s,h,s-h
798,541,60,0.1,s,h,s-h
799,454,60,0.1,s,h,s-h
800,462,60,0.1,s,h,s-h
801,397,60,0.1,s,h,s-h
802,377,60,0.1,s,h,s-h
803,447,60,0.1,s,h,s-h
804,540,359,0.1,s,h,s-h
805,550,359,0.1,s,h,s-h
806,463,359,0.1,s,h,s-h
807,522,359,0.1,s,h,s-h
808,460,359,0.1,s,h,s-h
809,369,359,0.1,s,h,s-h
810,450,359,0.1,s,h,s-h
811,427,359,0.1,s,h,s-h
812,400,359,0.1,s,h,s-h
813,393,359,0.1,s,h,s-h
814,551,359,0.1,s,h,s-h
815,546,359,0.1,s,h,s-h
816,533,359,0.1,s,h,s-h
817,552,359,0.1,s,h,s-h
818,553,359,0.1,s,h,s-h
819,554,359,0.1,s,h,s-h
820,555,359,0.1,s,h,s-h
821,489,359,0.1,s,h,s-h
822,541,359,0.1,s,h,s-h
823,454,359,0.1,s,h,s-h
824,462,359,0.1,s,h,s-h
825,397,359,0.1,s,h,s-h
826,377,359,0.1,s,h,s-h
827,447,359,0.1,s,h,s-h
828,540,0,0.1,s,h,s-h
829,550,0,0.1,s,h,s-h
830,463,0,0.1,s,h,s-h
831,414,0,0.1,s,h,s-h
832,522,0,0.1,s,h,s-h
833,368,0,0.1,s,h,s-h
834,450,0,0.1,s,h,s-h
835,376,0,0.1,s,h,s-h
836,480,0,0.1,s,h,s-h
837,393,0,0.1,s,h,s-h
838,551,0,0.1,s,h,s-h
839,546,0,0.1,s,h,s-h
840,533,0,0.1,s,h,s-h
841,552,0,0.1,s,h,s-h
842,553,0,0.1,s,h,s-h
843,554,0,0.1,s,h,s-h
844,555,0,0.1,s,h,s-h
845,489,0,0.1,s,h,s-h
846,541,0,0.1,s,h,s-h
847,454,0,0.1,s,h,s-h
848,447,0,0.1,s,h,s-h
849,540,61,0.1,s,h,s-h
850,427,61,0.1,s,h,s-h
851,541,61,0.1,s,h,s-h
852,370,61,0.1,s,h,s-h
853,409,61,0.1,s,h,s-h
854,540,63,0.1,s,h,s-h
855,427,63,0.1,s,h,s-h
856,541,63,0.1,s,h,s-h
857,370,63,0.1,s,h,s-h
858,409,63,0.1,s,h,s-h
859,540,50,0.1,s,h,s-h
860,541,50,0.1,s,h,s-h
861,370,50,0.1,s,h,s-h
862,409,50,0.1,s,h,s-h
863,525,21,0.1,s,h,s-h
864,376,21,0.1,s,h,s-h
865,449,21,0.1,s,h,s-h
866,393,21,0.1,s,h,s-h
867,513,21,0.1,s,h,s-h
868,443,21,0.1,s,h,s-h
869,375,64,0.1,s,h,s-h
870,368,64,0.1,s,h,s-h
871,556,64,0.1,s,h,s-h
872,435,64,0.1,s,h,s-h
873,401,64,0.1,s,h,s-h
874,419,64,0.1,s,h,s-h
875,420,64,0.1,s,h,s-h
876,490,64,0.1,s,h,s-h
877,410,64,0.1,s,h,s-h
878,556,0,0.1,s,h,s-h
879,435,0,0.1,s,h,s-h
880,401,0,0.1,s,h,s-h
881,419,0,0.1,s,h,s-h
882,490,0,0.1,s,h,s-h
883,410,0,0.1,s,h,s-h
884,557,59,0.1,s,h,s-h
885,362,59,0.1,s,h,s-h
886,558,59,0.1,s,h,s-h
887,445,59,0.1,s,h,s-h
888,377,59,0.1,s,h,s-h
889,447,59,0.1,s,h,s-h
890,414,56,0.1,s,h,s-h
891,361,56,0.1,s,h,s-h
892,559,56,0.1,s,h,s-h
893,433,56,0.1,s,h,s-h
894,529,56,0.1,s,h,s-h
895,399,56,0.1,s,h,s-h
896,560,56,0.1,s,h,s-h
897,400,56,0.1,s,h,s-h
898,448,56,0.1,s,h,s-h
899,513,56,0.1,s,h,s-h
900,402,56,0.1,s,h,s-h
901,420,56,0.1,s,h,s-h
902,408,56,0.1,s,h,s-h
903,454,56,0.1,s,h,s-h
904,414,51,0.1,s,h,s-h
905,361,51,0.1,s,h,s-h
906,525,51,0.1,s,h,s-h
907,559,51,0.1,s,h,s-h
908,433,51,0.1,s,h,s-h
909,456,51,0.1,s,h,s-h
910,529,51,0.1,s,h,s-h
911,399,51,0.1,s,h,s-h
912,560,51,0.1,s,h,s-h
913,400,51,0.1,s,h,s-h
914,448,51,0.1,s,h,s-h
915,513,51,0.1,s,h,s-h
916,443,51,0.1,s,h,s-h
917,402,51,0.1,s,h,s-h
918,408,51,0.1,s,h,s-h
919,454,51,0.1,s,h,s-h
920,427,65,0.1,s,h,s-h
921,561,65,0.1,s,h,s-h
922,426,65,0.1,s,h,s-h
923,427,13,0.1,s,h,s-h
924,561,13,0.1,s,h,s-h
925,426,13,0.1,s,h,s-h
926,427,1,0.1,s,h,s-h
927,561,1,0.1,s,h,s-h
928,426,1,0.1,s,h,s-h
929,562,359,0.1,s,h,s-h
930,511,359,0.1,s,h,s-h
931,428,359,0.1,s,h,s-h
932,563,359,0.1,s,h,s-h
933,564,359,0.1,s,h,s-h
934,421,359,0.1,s,h,s-h
935,562,66,0.1,s,h,s-h
936,511,66,0.1,s,h,s-h
937,376,66,0.1,s,h,s-h
938,510,66,0.1,s,h,s-h
939,428,66,0.1,s,h,s-h
940,563,66,0.1,s,h,s-h
941,564,66,0.1,s,h,s-h
942,421,66,0.1,s,h,s-h
943,447,66,0.1,s,h,s-h
944,565,0,0.1,s,h,s-h
945,376,67,0.1,s,h,s-h
946,427,67,0.1,s,h,s-h
947,451,67,0.1,s,h,s-h
948,472,67,0.1,s,h,s-h
949,480,67,0.1,s,h,s-h
950,471,67,0.1,s,h,s-h
951,454,67,0.1,s,h,s-h
952,377,67,0.1,s,h,s-h
953,371,68,0.1,s,h,s-h
954,411,68,0.1,s,h,s-h
955,375,68,0.1,s,h,s-h
956,478,68,0.1,s,h,s-h
957,398,68,0.1,s,h,s-h
958,436,68,0.1,s,h,s-h
959,390,68,0.1,s,h,s-h
960,431,68,0.1,s,h,s-h
961,484,69,0.1,s,h,s-h
962,504,69,0.1,s,h,s-h
963,566,69,0.1,s,h,s-h
964,420,69,0.1,s,h,s-h
965,490,69,0.1,s,h,s-h
966,375,70,0.1,s,h,s-h
967,406,70,0.1,s,h,s-h
968,557,40,0.1,s,h,s-h
969,567,40,0.1,s,h,s-h
970,384,40,0.1,s,h,s-h
971,568,40,0.1,s,h,s-h
972,516,40,0.1,s,h,s-h
973,510,40,0.1,s,h,s-h
974,362,40,0.1,s,h,s-h
975,387,40,0.1,s,h,s-h
976,515,40,0.1,s,h,s-h
977,495,40,0.1,s,h,s-h
978,411,5,0.1,s,h,s-h
979,411,0,0.1,s,h,s-h
980,569,70,0.1,s,h,s-h
981,569,15,0.1,s,h,s-h
982,569,71,0.1,s,h,s-h
983,375,40,0.1,s,h,s-h
984,368,40,0.1,s,h,s-h
985,376,40,0.1,s,h,s-h
986,417,40,0.1,s,h,s-h
987,570,40,0.1,s,h,s-h
988,401,40,0.1,s,h,s-h
989,571,40,0.1,s,h,s-h
990,387,40,0.1,s,h,s-h
991,370,40,0.1,s,h,s-h
992,438,40,0.1,s,h,s-h
993,375,54,0.1,s,h,s-h
994,450,54,0.1,s,h,s-h
995,449,54,0.1,s,h,s-h
996,440,54,0.1,s,h,s-h
997,572,54,0.1,s,h,s-h
998,449,0,0.1,s,h,s-h
999,428,0,0.1,s,h,s-h
1000,572,0,0.1,s,h,s-h
1001,573,73,0.1,s,h,s-h
1002,491,73,0.1,s,h,s-h
1003,574,73,0.1,s,h,s-h
1004,375,59,0.1,s,h,s-h
1005,479,59,0.1,s,h,s-h
1006,441,59,0.1,s,h,s-h
1007,444,59,0.1,s,h,s-h
1008,438,59,0.1,s,h,s-h
1009,450,53,0.1,s,h,s-h
1010,416,53,0.1,s,h,s-h
1011,575,53,0.1,s,h,s-h
1012,385,53,0.1,s,h,s-h
1013,402,53,0.1,s,h,s-h
1014,454,53,0.1,s,h,s-h
1015,397,53,0.1,s,h,s-h
1016,410,53,0.1,s,h,s-h
1017,406,53,0.1,s,h,s-h
1018,360,74,0.1,s,h,s-h
1019,521,74,0.1,s,h,s-h
1020,375,74,0.1,s,h,s-h
1021,502,74,0.1,s,h,s-h
1022,461,74,0.1,s,h,s-h
1023,449,74,0.1,s,h,s-h
1024,445,74,0.1,s,h,s-h
1025,397,74,0.1,s,h,s-h
1026,360,54,0.1,s,h,s-h
1027,521,54,0.1,s,h,s-h
1028,502,54,0.1,s,h,s-h
1029,461,54,0.1,s,h,s-h
1030,445,54,0.1,s,h,s-h
1031,397,54,0.1,s,h,s-h
1032,360,47,0.1,s,h,s-h
1033,521,47,0.1,s,h,s-h
1034,502,47,0.1,s,h,s-h
1035,461,47,0.1,s,h,s-h
1036,449,47,0.1,s,h,s-h
1037,445,47,0.1,s,h,s-h
1038,360,6,0.1,s,h,s-h
1039,521,6,0.1,s,h,s-h
1040,502,6,0.1,s,h,s-h
1041,461,6,0.1,s,h,s-h
1042,449,6,0.1,s,h,s-h
1043,445,6,0.1,s,h,s-h
1044,360,75,0.1,s,h,s-h
1045,521,75,0.1,s,h,s-h
1046,375,75,0.1,s,h,s-h
1047,502,75,0.1,s,h,s-h
1048,461,75,0.1,s,h,s-h
1049,449,75,0.1,s,h,s-h
1050,445,75,0.1,s,h,s-h
1051,397,75,0.1,s,h,s-h
1052,360,10,0.1,s,h,s-h
1053,521,10,0.1,s,h,s-h
1054,502,10,0.1,s,h,s-h
1055,461,10,0.1,s,h,s-h
1056,449,10,0.1,s,h,s-h
1057,445,10,0.1,s,h,s-h
1058,397,10,0.1,s,h,s-h
1059,521,48,0.1,s,h,s-h
1060,502,48,0.1,s,h,s-h
1061,449,48,0.1,s,h,s-h
1062,445,48,0.1,s,h,s-h
1063,397,48,0.1,s,h,s-h
1064,360,76,0.1,s,h,s-h
1065,521,76,0.1,s,h,s-h
1066,375,76,0.1,s,h,s-h
1067,502,76,0.1,s,h,s-h
1068,461,76,0.1,s,h,s-h
1069,449,76,0.1,s,h,s-h
1070,445,76,0.1,s,h,s-h
1071,397,76,0.1,s,h,s-h
1072,360,77,0.1,s,h,s-h
1073,521,77,0.1,s,h,s-h
1074,375,77,0.1,s,h,s-h
1075,502,77,0.1,s,h,s-h
1076,461,77,0.1,s,h,s-h
1077,449,77,0.1,s,h,s-h
1078,445,77,0.1,s,h,s-h
1079,397,77,0.1,s,h,s-h
1080,521,0,0.1,s,h,s-h
1081,502,0,0.1,s,h,s-h
1082,461,0,0.1,s,h,s-h
1083,476,67,0.1,s,h,s-h
1084,433,67,0.1,s,h,s-h
1085,478,67,0.1,s,h,s-h
1086,479,67,0.1,s,h,s-h
1087,576,67,0.1,s,h,s-h
1088,399,67,0.1,s,h,s-h
1089,546,67,0.1,s,h,s-h
1090,387,67,0.1,s,h,s-h
1091,443,67,0.1,s,h,s-h
1092,408,67,0.1,s,h,s-h
1093,367,67,0.1,s,h,s-h
1094,397,67,0.1,s,h,s-h
1095,438,67,0.1,s,h,s-h
1096,476,6,0.1,s,h,s-h
1097,433,6,0.1,s,h,s-h
1098,478,6,0.1,s,h,s-h
1099,479,6,0.1,s,h,s-h
1100,576,6,0.1,s,h,s-h
1101,399,6,0.1,s,h,s-h
1102,480,6,0.1,s,h,s-h
1103,546,6,0.1,s,h,s-h
1104,387,6,0.1,s,h,s-h
1105,443,6,0.1,s,h,s-h
1106,408,6,0.1,s,h,s-h
1107,471,6,0.1,s,h,s-h
1108,367,6,0.1,s,h,s-h
1109,438,6,0.1,s,h,s-h
1110,476,10,0.1,s,h,s-h
1111,433,10,0.1,s,h,s-h
1112,478,10,0.1,s,h,s-h
1113,479,10,0.1,s,h,s-h
1114,576,10,0.1,s,h,s-h
1115,376,10,0.1,s,h,s-h
1116,399,10,0.1,s,h,s-h
1117,480,10,0.1,s,h,s-h
1118,546,10,0.1,s,h,s-h
1119,443,10,0.1,s,h,s-h
1120,408,10,0.1,s,h,s-h
1121,471,10,0.1,s,h,s-h
1122,438,10,0.1,s,h,s-h
1123,396,78,0.1,s,h,s-h
1124,360,49,0.1,s,h,s-h
1125,577,79,0.1,s,h,s-h
1126,578,79,0.1,s,h,s-h
1127,387,79,0.1,s,h,s-h
1128,390,79,0.1,s,h,s-h
1129,495,79,0.1,s,h,s-h
1130,577,80,0.1,s,h,s-h
1131,578,80,0.1,s,h,s-h
1132,387,80,0.1,s,h,s-h
1133,390,80,0.1,s,h,s-h
1134,495,80,0.1,s,h,s-h
1135,579,3,0.1,s,h,s-h
1136,461,3,0.1,s,h,s-h
1137,449,3,0.1,s,h,s-h
1138,579,23,0.1,s,h,s-h
1139,368,23,0.1,s,h,s-h
1140,461,23,0.1,s,h,s-h
1141,449,23,0.1,s,h,s-h
1142,579,16,0.1,s,h,s-h
1143,461,16,0.1,s,h,s-h
1144,449,16,0.1,s,h,s-h
1145,579,359,0.1,s,h,s-h
1146,461,359,0.1,s,h,s-h
1147,449,359,0.1,s,h,s-h
1148,579,4,0.1,s,h,s-h
1149,461,4,0.1,s,h,s-h
1150,562,13,0.1,s,h,s-h
1151,476,13,0.1,s,h,s-h
1152,580,13,0.1,s,h,s-h
1153,557,13,0.1,s,h,s-h
1154,522,13,0.1,s,h,s-h
1155,567,13,0.1,s,h,s-h
1156,368,13,0.1,s,h,s-h
1157,429,13,0.1,s,h,s-h
1158,516,13,0.1,s,h,s-h
1159,510,13,0.1,s,h,s-h
1160,480,13,0.1,s,h,s-h
1161,551,13,0.1,s,h,s-h
1162,581,13,0.1,s,h,s-h
1163,582,13,0.1,s,h,s-h
1164,558,13,0.1,s,h,s-h
1165,520,13,0.1,s,h,s-h
1166,387,13,0.1,s,h,s-h
1167,583,13,0.1,s,h,s-h
1168,388,13,0.1,s,h,s-h
1169,444,13,0.1,s,h,s-h
1170,584,13,0.1,s,h,s-h
1171,431,13,0.1,s,h,s-h
1172,518,13,0.1,s,h,s-h
1173,438,13,0.1,s,h,s-h
1174,447,13,0.1,s,h,s-h
1175,414,49,0.1,s,h,s-h
1176,401,49,0.1,s,h,s-h
1177,585,47,0.1,s,h,s-h
1178,461,43,0.1,s,h,s-h
1179,376,43,0.1,s,h,s-h
1180,449,43,0.1,s,h,s-h
1181,437,43,0.1,s,h,s-h
1182,438,43,0.1,s,h,s-h
1183,461,65,0.1,s,h,s-h
1184,376,65,0.1,s,h,s-h
1185,449,65,0.1,s,h,s-h
1186,401,65,0.1,s,h,s-h
1187,437,65,0.1,s,h,s-h
1188,438,65,0.1,s,h,s-h
1189,508,36,0.1,s,h,s-h
1190,509,36,0.1,s,h,s-h
1191,586,36,0.1,s,h,s-h
1192,587,36,0.1,s,h,s-h
1193,508,0,0.1,s,h,s-h
1194,509,0,0.1,s,h,s-h
1195,586,0,0.1,s,h,s-h
1196,587,0,0.1,s,h,s-h
1197,588,61,0.1,s,h,s-h
1198,396,61,0.1,s,h,s-h
1199,476,80,0.1,s,h,s-h
1200,567,80,0.1,s,h,s-h
1201,384,80,0.1,s,h,s-h
1202,368,80,0.1,s,h,s-h
1203,516,80,0.1,s,h,s-h
1204,382,80,0.1,s,h,s-h
1205,510,80,0.1,s,h,s-h
1206,362,80,0.1,s,h,s-h
1207,398,80,0.1,s,h,s-h
1208,387,80,0.1,s,h,s-h
1209,443,80,0.1,s,h,s-h
1210,388,80,0.1,s,h,s-h
1211,390,80,0.1,s,h,s-h
1212,445,80,0.1,s,h,s-h
1213,447,80,0.1,s,h,s-h
1214,368,40,0.1,s,h,s-h
1215,382,40,0.1,s,h,s-h
1216,398,40,0.1,s,h,s-h
1217,388,40,0.1,s,h,s-h
1218,390,40,0.1,s,h,s-h
1219,445,40,0.1,s,h,s-h
1220,447,40,0.1,s,h,s-h
1221,567,14,0.1,s,h,s-h
1222,368,14,0.1,s,h,s-h
1223,516,14,0.1,s,h,s-h
1224,382,14,0.1,s,h,s-h
1225,510,14,0.1,s,h,s-h
1226,388,14,0.1,s,h,s-h
1227,390,14,0.1,s,h,s-h
1228,521,30,0.1,s,h,s-h
1229,383,30,0.1,s,h,s-h
1230,463,30,0.1,s,h,s-h
1231,589,30,0.1,s,h,s-h
1232,361,30,0.1,s,h,s-h
1233,384,30,0.1,s,h,s-h
1234,461,30,0.1,s,h,s-h
1235,590,30,0.1,s,h,s-h
1236,512,30,0.1,s,h,s-h
1237,404,30,0.1,s,h,s-h
1238,362,30,0.1,s,h,s-h
1239,591,30,0.1,s,h,s-h
1240,572,30,0.1,s,h,s-h
1241,364,30,0.1,s,h,s-h
1242,398,30,0.1,s,h,s-h
1243,592,30,0.1,s,h,s-h
1244,526,30,0.1,s,h,s-h
1245,366,30,0.1,s,h,s-h
1246,367,30,0.1,s,h,s-h
1247,375,81,0.1,s,h,s-h
1248,384,81,0.1,s,h,s-h
1249,440,81,0.1,s,h,s-h
1250,397,81,0.1,s,h,s-h
1251,438,81,0.1,s,h,s-h
1252,378,81,0.1,s,h,s-h
1253,406,81,0.1,s,h,s-h
1254,375,4,0.1,s,h,s-h
1255,384,4,0.1,s,h,s-h
1256,440,4,0.1,s,h,s-h
1257,397,4,0.1,s,h,s-h
1258,378,4,0.1,s,h,s-h
1259,406,4,0.1,s,h,s-h
1260,438,0,0.1,s,h,s-h
1261,378,0,0.1,s,h,s-h
1262,406,0,0.1,s,h,s-h
1263,476,5,0.1,s,h,s-h
1264,477,5,0.1,s,h,s-h
1265,479,5,0.1,s,h,s-h
1266,390,5,0.1,s,h,s-h
1267,593,5,0.1,s,h,s-h
1268,524,5,0.1,s,h,s-h
1269,449,7,0.1,s,h,s-h
1270,385,7,0.1,s,h,s-h
1271,409,7,0.1,s,h,s-h
1272,594,7,0.1,s,h,s-h
1273,385,6,0.1,s,h,s-h
1274,409,6,0.1,s,h,s-h
1275,594,6,0.1,s,h,s-h
1276,594,359,0.1,s,h,s-h
1277,393,54,0.1,s,h,s-h
1278,564,54,0.1,s,h,s-h
1279,377,54,0.1,s,h,s-h
1280,375,55,0.1,s,h,s-h
1281,440,55,0.1,s,h,s-h
1282,393,55,0.1,s,h,s-h
1283,564,55,0.1,s,h,s-h
1284,397,55,0.1,s,h,s-h
1285,377,55,0.1,s,h,s-h
1286,476,23,0.1,s,h,s-h
1287,440,23,0.1,s,h,s-h
1288,401,23,0.1,s,h,s-h
1289,564,23,0.1,s,h,s-h
1290,397,23,0.1,s,h,s-h
1291,393,14,0.1,s,h,s-h
1292,564,14,0.1,s,h,s-h
1293,397,14,0.1,s,h,s-h
1294,392,83,0.1,s,h,s-h
1295,476,83,0.1,s,h,s-h
1296,375,83,0.1,s,h,s-h
1297,384,83,0.1,s,h,s-h
1298,440,83,0.1,s,h,s-h
1299,393,83,0.1,s,h,s-h
1300,401,83,0.1,s,h,s-h
1301,564,83,0.1,s,h,s-h
1302,397,83,0.1,s,h,s-h
1303,377,83,0.1,s,h,s-h
1304,392,66,0.1,s,h,s-h
1305,476,66,0.1,s,h,s-h
1306,375,66,0.1,s,h,s-h
1307,384,66,0.1,s,h,s-h
1308,440,66,0.1,s,h,s-h
1309,393,66,0.1,s,h,s-h
1310,401,66,0.1,s,h,s-h
1311,397,66,0.1,s,h,s-h
1312,377,66,0.1,s,h,s-h
1313,375,84,0.1,s,h,s-h
1314,460,84,0.1,s,h,s-h
1315,472,84,0.1,s,h,s-h
1316,398,84,0.1,s,h,s-h
1317,563,84,0.1,s,h,s-h
1318,462,84,0.1,s,h,s-h
1319,409,84,0.1,s,h,s-h
1320,431,84,0.1,s,h,s-h
1321,375,44,0.1,s,h,s-h
1322,460,44,0.1,s,h,s-h
1323,472,44,0.1,s,h,s-h
1324,398,44,0.1,s,h,s-h
1325,563,44,0.1,s,h,s-h
1326,462,44,0.1,s,h,s-h
1327,409,44,0.1,s,h,s-h
1328,431,44,0.1,s,h,s-h
1329,375,85,0.1,s,h,s-h
1330,460,85,0.1,s,h,s-h
1331,472,85,0.1,s,h,s-h
1332,398,85,0.1,s,h,s-h
1333,563,85,0.1,s,h,s-h
1334,462,85,0.1,s,h,s-h
1335,409,85,0.1,s,h,s-h
1336,431,85,0.1,s,h,s-h
1337,472,0,0.1,s,h,s-h
1338,398,0,0.1,s,h,s-h
1339,563,0,0.1,s,h,s-h
1340,409,0,0.1,s,h,s-h
1341,431,0,0.1,s,h,s-h
1342,595,5,0.1,s,h,s-h
1343,516,5,0.1,s,h,s-h
1344,427,5,0.1,s,h,s-h
1345,480,5,0.1,s,h,s-h
1346,596,5,0.1,s,h,s-h
1347,518,5,0.1,s,h,s-h
1348,516,23,0.1,s,h,s-h
1349,387,23,0.1,s,h,s-h
1350,471,23,0.1,s,h,s-h
1351,597,35,0.1,s,h,s-h
1352,478,35,0.1,s,h,s-h
1353,452,35,0.1,s,h,s-h
1354,598,35,0.1,s,h,s-h
1355,438,35,0.1,s,h,s-h
1356,392,86,0.1,s,h,s-h
1357,423,86,0.1,s,h,s-h
1358,599,86,0.1,s,h,s-h
1359,392,359,0.1,s,h,s-h
1360,423,359,0.1,s,h,s-h
1361,599,359,0.1,s,h,s-h
1362,423,66,0.1,s,h,s-h
1363,599,66,0.1,s,h,s-h
1364,420,15,0.1,s,h,s-h
1365,392,24,0.1,s,h,s-h
1366,476,24,0.1,s,h,s-h
1367,414,24,0.1,s,h,s-h
1368,384,24,0.1,s,h,s-h
1369,429,24,0.1,s,h,s-h
1370,376,24,0.1,s,h,s-h
1371,440,24,0.1,s,h,s-h
1372,480,24,0.1,s,h,s-h
1373,428,24,0.1,s,h,s-h
1374,393,24,0.1,s,h,s-h
1375,401,24,0.1,s,h,s-h
1376,398,24,0.1,s,h,s-h
1377,564,24,0.1,s,h,s-h
1378,390,24,0.1,s,h,s-h
1379,445,24,0.1,s,h,s-h
1380,454,24,0.1,s,h,s-h
1381,447,24,0.1,s,h,s-h
1382,445,36,0.1,s,h,s-h
1383,461,87,0.1,s,h,s-h
1384,449,87,0.1,s,h,s-h
1385,404,87,0.1,s,h,s-h
1386,398,87,0.1,s,h,s-h
1387,367,87,0.1,s,h,s-h
1388,525,50,0.1,s,h,s-h
1389,485,50,0.1,s,h,s-h
1390,487,50,0.1,s,h,s-h
1391,443,50,0.1,s,h,s-h
1392,478,359,0.1,s,h,s-h
1393,600,359,0.1,s,h,s-h
1394,478,0,0.1,s,h,s-h
1395,600,0,0.1,s,h,s-h
1396,526,0,0.1,s,h,s-h
1397,375,67,0.1,s,h,s-h
1398,601,67,0.1,s,h,s-h
1399,368,67,0.1,s,h,s-h
1400,602,67,0.1,s,h,s-h
1401,448,67,0.1,s,h,s-h
1402,398,67,0.1,s,h,s-h
1403,420,67,0.1,s,h,s-h
1404,491,67,0.1,s,h,s-h
1405,601,16,0.1,s,h,s-h
1406,602,16,0.1,s,h,s-h
1407,448,16,0.1,s,h,s-h
1408,491,16,0.1,s,h,s-h
1409,486,88,0.1,s,h,s-h
1410,603,88,0.1,s,h,s-h
1411,490,88,0.1,s,h,s-h
1412,491,88,0.1,s,h,s-h
1413,406,88,0.1,s,h,s-h
1414,454,10,0.1,s,h,s-h
1415,376,54,0.1,s,h,s-h
1416,427,54,0.1,s,h,s-h
1417,360,55,0.1,s,h,s-h
1418,376,55,0.1,s,h,s-h
1419,427,55,0.1,s,h,s-h
1420,449,55,0.1,s,h,s-h
1421,476,47,0.1,s,h,s-h
1422,376,47,0.1,s,h,s-h
1423,427,47,0.1,s,h,s-h
1424,360,81,0.1,s,h,s-h
1425,476,81,0.1,s,h,s-h
1426,376,81,0.1,s,h,s-h
1427,427,81,0.1,s,h,s-h
1428,449,81,0.1,s,h,s-h
1429,360,67,0.1,s,h,s-h
1430,449,67,0.1,s,h,s-h
1431,360,89,0.1,s,h,s-h
1432,476,89,0.1,s,h,s-h
1433,375,89,0.1,s,h,s-h
1434,376,89,0.1,s,h,s-h
1435,427,89,0.1,s,h,s-h
1436,449,89,0.1,s,h,s-h
1437,397,89,0.1,s,h,s-h
1438,427,6,0.1,s,h,s-h
1439,476,16,0.1,s,h,s-h
1440,376,16,0.1,s,h,s-h
1441,397,16,0.1,s,h,s-h
1442,360,4,0.1,s,h,s-h
1443,476,4,0.1,s,h,s-h
1444,427,4,0.1,s,h,s-h
1445,460,90,0.1,s,h,s-h
1446,473,90,0.1,s,h,s-h
1447,462,90,0.1,s,h,s-h
1448,475,90,0.1,s,h,s-h
1449,371,53,0.1,s,h,s-h
1450,460,53,0.1,s,h,s-h
1451,461,53,0.1,s,h,s-h
1452,449,53,0.1,s,h,s-h
1453,566,53,0.1,s,h,s-h
1454,604,53,0.1,s,h,s-h
1455,555,53,0.1,s,h,s-h
1456,462,53,0.1,s,h,s-h
1457,605,40,0.1,s,h,s-h
1458,583,40,0.1,s,h,s-h
1459,375,90,0.1,s,h,s-h
1460,567,90,0.1,s,h,s-h
1461,605,90,0.1,s,h,s-h
1462,387,90,0.1,s,h,s-h
1463,583,90,0.1,s,h,s-h
1464,447,90,0.1,s,h,s-h
1465,601,91,0.1,s,h,s-h
1466,420,91,0.1,s,h,s-h
1467,491,91,0.1,s,h,s-h
1468,606,359,0.1,s,h,s-h
1469,451,359,0.1,s,h,s-h
1470,398,359,0.1,s,h,s-h
1471,428,14,0.1,s,h,s-h
1472,471,14,0.1,s,h,s-h
1473,567,5,0.1,s,h,s-h
1474,437,5,0.1,s,h,s-h
1475,536,5,0.1,s,h,s-h
1476,529,47,0.1,s,h,s-h
1477,408,47,0.1,s,h,s-h
1478,460,16,0.1,s,h,s-h
1479,529,16,0.1,s,h,s-h
1480,445,16,0.1,s,h,s-h
1481,462,16,0.1,s,h,s-h
1482,529,0,0.1,s,h,s-h
1483,398,7,0.1,s,h,s-h
1484,459,10,0.1,s,h,s-h
1485,411,10,0.1,s,h,s-h
1486,414,10,0.1,s,h,s-h
1487,393,10,0.1,s,h,s-h
1488,459,48,0.1,s,h,s-h
1489,411,48,0.1,s,h,s-h
1490,414,48,0.1,s,h,s-h
1491,393,48,0.1,s,h,s-h
1492,367,48,0.1,s,h,s-h
1493,404,16,0.1,s,h,s-h
1494,375,30,0.1,s,h,s-h
1495,478,30,0.1,s,h,s-h
1496,376,30,0.1,s,h,s-h
1497,549,30,0.1,s,h,s-h
1498,449,30,0.1,s,h,s-h
1499,428,30,0.1,s,h,s-h
1500,478,36,0.1,s,h,s-h
1501,453,36,0.1,s,h,s-h
1502,493,36,0.1,s,h,s-h
1503,489,36,0.1,s,h,s-h
1504,448,93,0.1,s,h,s-h
1505,398,93,0.1,s,h,s-h
1506,578,93,0.1,s,h,s-h
1507,387,93,0.1,s,h,s-h
1508,436,93,0.1,s,h,s-h
1509,494,93,0.1,s,h,s-h
1510,433,14,0.1,s,h,s-h
1511,452,14,0.1,s,h,s-h
1512,503,35,0.1,s,h,s-h
1513,420,35,0.1,s,h,s-h
1514,478,26,0.1,s,h,s-h
1515,503,26,0.1,s,h,s-h
1516,443,26,0.1,s,h,s-h
1517,420,26,0.1,s,h,s-h
1518,607,67,0.1,s,h,s-h
1519,411,39,0.1,s,h,s-h
1520,375,39,0.1,s,h,s-h
